Shape,ESD,CSF,Wt,Wt_Meas
Fragment,0.001925098,0.257537815659095,0.0379744010454953,0.040968577
Fragment,0.001806142,0.187543972882726,0.0311781977193457,0.027390244
Fragment,0.001619626,0.214639328769005,0.0290769336023824,0.026075619
Fragment,0.00167143,0.202405190566132,0.0291634610287329,0.027777778
Fragment,0.001826392,0.253169666550495,0.0346879238612317,0.033167496
Fragment,0.001937634,0.248310434563996,0.0367273353377357,0.03649635
Fragment,0.001899524,0.234553828848177,0.0358966653636153,0.035523979
Fragment,0.002021166,0.195021366732895,0.0347375133799646,0.037243948
Fragment,0.002182857,0.265850343081488,0.0413171848959303,0.034843206
Fragment,0.002329768,0.130855256526302,0.0318644476273308,0.034482759
Fragment,0.002117852,0.134588424310743,0.0308828819250837,0.029368576
Fragment,0.002273014,0.16659260114386,0.0354040880613285,0.034467532
Fragment,0.002436774,0.199939784530085,0.0394845485526744,0.03968254
Fragment,0.002423198,0.134230751103771,0.033877373603016,0.034013605
Fragment,0.00226653,0.118843000909657,0.0307159687619394,0.027855153
Fragment,0.002482053,0.122707246316342,0.0331871359812881,0.031397174
Fragment,0.002614716,0.151271901409957,0.0379848024072262,0.044345898
Fragment,0.00251205,0.163366798250134,0.0380427106533537,0.044345898
Fragment,0.002440144,0.143672938321042,0.0349614869056596,0.040194093
Fragment,0.001413932,0.0945662100959202,0.0093047728191203,0.00773589
Fragment,0.001553735,0.0879068192107053,0.0100963762318021,0.013368984
Fragment,0.001254669,0.0443114415037606,0.00642121419386788,0.007533333
Fragment,0.001543662,0.0793352663891255,0.00952290181711289,0.008774576
Fragment,0.001756348,0.0722279299163795,0.0102599343090226,0.010498688
Fragment,0.001273567,0.0489875807777533,0.00661304305850509,0.005050505
Fragment,0.001340718,0.0683668199216447,0.00779208002152044,0.008067769
Fragment,0.001460707,0.113655451426952,0.0101405272614786,0.009458571
Fragment,0.001401742,0.082059449697783,0.00893156626775636,0.012746973
Fragment,0.001333964,0.0403310903939104,0.00646320371337929,0.007447366
Fragment,0.001861531,0.107220069443889,0.0117492899811683,0.008333333
Fragment,0.001665586,0.0456315373804487,0.00814189489214039,0.011255167
Fragment,0.002097134,0.0898614867757904,0.0125654587110903,0.009708738
Fragment,0.001676401,0.0558038712491293,0.0086647254477364,0.011342228
Fragment,0.001678548,0.0704714414095899,0.00934488877242083,0.007246084
Fragment,0.001949671,0.0512871107064204,0.0097107110301819,0.009470987
Fragment,0.001758304,0.105668657626454,0.0117158431066068,0.016420361
Fragment,0.001528301,0.0483983615783228,0.00774517755047848,0.008992806
Fragment,0.001854533,0.0726679034915195,0.0105451002933024,0.010557071
Fragment,0.002125587,0.0753086317329911,0.011629601595192,0.015029496
Fiber,0.001013252,0.160892412530852,0.0304343806400854,0.023337223
Fiber,0.001115229,0.105991518073727,0.0283752379624673,0.020833333
Fiber,0.000953507,0.0264258750482728,0.0149036686712978,0.019379845
Fiber,0.001606718,0.0610131429322852,0.0286533918684766,0.022075055
Fiber,0.001139708,0.0804426690196195,0.0244564726559037,0.01552795
Fiber,0.00127934,0.0906309833697501,0.0298015508721026,0.024479804
Fiber,0.001166456,0.0384028262485808,0.019077161994294,0.015686275
Fiber,0.001132822,0.101822681080993,0.0266368472017364,0.019029496
Fiber,0.00139375,0.0650769201262723,0.0263545514477294,0.021762786
Fiber,0.000849713,0.0530229679737175,0.0163050649646345,0.007996801
Fiber,0.001122332,0.143028233943849,0.0309448318087682,0.015686275
Fiber,0.001254411,0.0965182890396402,0.0299818158759056,0.024783147
Fiber,0.000643719,0.0290840491762431,0.0109769723402188,0.010559662
Fiber,0.000943625,0.0200220957343447,0.0130180304164765,0.013333333
Fiber,0.00116318,0.119379934430812,0.0317131025106916,0.018796992
Fiber,0.001431618,0.0439150290920783,0.0226602134837929,0.017761989
Fiber,0.0014051,0.0436389604120962,0.0225149213584876,0.020639835
Fiber,0.001228451,0.0385709927742405,0.0193744818941491,0.018198362
Fiber,0.001204416,0.0840716054670816,0.026886127861225,0.020408163
Fiber,0.001078273,0.045175818450955,0.0195641067525488,0.017777778
Film,0.00130241,0.048169199186071,0.0136432169694284,0.01532567
Film,0.000945978,0.0223643536534301,0.00832115101802852,0.008028904
Film,0.001036934,0.0185341882204163,0.00815561955046624,0.009560229
Film,0.001172154,0.0275033743897306,0.0104237714010601,0.010012931
Film,0.001073998,0.0251990279684804,0.00968524996068357,0.009225092
Film,0.000938224,0.0213265269533733,0.00788804675804524,0.008853475
Film,0.001010671,0.0183347474356736,0.00805042495463192,0.009157509
Film,0.000897379,0.0343755488451446,0.00863248650074504,0.008949774
Film,0.000823015,0.0209671757639281,0.00688967730885237,0.007160412
Film,0.000756879,0.0257800383351599,0.00699947558466129,0.00697107
Film,0.001130627,0.0143233734957769,0.00795096066467574,0.008420738
Film,0.001356902,0.0116751017316804,0.00827121755122556,0.008932711
Film,0.001447857,0.0124159703336139,0.00876674713198438,0.009277492
Film,0.001788325,0.0211708167511635,0.0126099434256472,0.015710919
Film,0.001224851,0.0125814610362707,0.00805036917928895,0.009066183
Film,0.001874491,0.0434160081290088,0.0176288321763196,0.019880716
Film,0.001748718,0.0298420743446279,0.0136658382339822,0.013218771
Film,0.001980079,0.0134642315771924,0.0113407622101076,0.014164306
Film,0.001965935,0.0256010102927596,0.0144807469738452,0.015452251
Film,0.001470483,0.0155493260357608,0.0100351884862402,0.012091898
Film,0.000967263,0.00567731939183674,0.00614231999621314,0.00664697
Film,0.000625814,0.00928665958310461,0.00525236117552503,0.005163956
Film,0.000697517,0.00794968205678084,0.00547842268224002,0.005817336
Film,0.00074577,0.00999245482903146,0.00620792031329043,0.006118079
Film,0.000722449,0.010860256667736,0.00641924963393144,0.005899705
Film,0.000788476,0.00695688471649791,0.00594447611112409,0.006830836
Film,0.000836086,0.00633914708132321,0.00566092106550051,0.005132153
Film,0.000656389,0.00922300864777753,0.00552312899588217,0.004539265
Film,0.000641466,0.0112522013393101,0.00572339003076057,0.005502063
Film,0.000808196,0.00741861673206967,0.00593865696127109,0.006805036
Film,0.001112342,0.0106031251826439,0.00839597484393818,0.008503401
Film,0.001091642,0.0138611083160537,0.00908834710918143,0.00856898
Film,0.001096891,0.0611262058652282,0.0132809505647602,0.007538636
Film,0.001142018,0.00463712585471378,0.0061708180100337,0.006928904
Film,0.001132298,0.00564446175617915,0.00682800378665292,0.008421053
Film,0.000960498,0.0065147011520963,0.00635251740472566,0.007412898
Film,0.001453873,0.00769063045859797,0.00871013126407601,0.00911577
Film,0.001312777,0.038718372041844,0.0123855525486819,0.006785004
Film,0.001096891,0.00634608923266282,0.00677701009065133,0.006874283
Film,0.001080991,0.00492837454896964,0.00629218331344308,0.00669344
