Shape,ESD,CSF,Wt_Calc,Wt_Meas,Time,Distance,timestep,Re_Meas,Re_Calc,Cd_Meas,Cd_Calc
Fragment,0.002423198,0.134230751103771,0.0348354823918153,0.034013605,0.1012,0.00298205559157344,0.0002,53.24051475,65.7774713913497,5.65264693,25.6974316063826
Fragment,0.00226653,0.118843000909657,0.0314599726912573,0.027855153,0.093,0.00247779411034301,0.0002,40.78192505,55.5630729553814,7.88349308,27.717845969825
Fragment,0.002482053,0.122707246316342,0.0339733510519983,0.031397174,0.0992,0.00285215494332122,0.0002,50.33872398,65.7076418458121,6.795135721,27.3302951103006
Fragment,0.002614716,0.151271901409957,0.0390724688599137,0.044345898,0.1126,0.00372003049817997,0.0002,74.89943331,79.6089364199549,3.588275612,22.60124453344
Fragment,0.00251205,0.163366798250134,0.0388390061943807,0.044345898,0.1128,0.00370655602323322,0.0002,71.95855078,76.0261208598496,3.447384064,21.4477265571235
Fragment,0.002440144,0.143672938321042,0.0352531299823158,0.040194093,0.1034,0.00308588348050748,0.0002,63.35463015,67.0315994014818,4.07623571,24.4744231905634
Fragment,0.001413932,0.0945662100959202,0.00899828066532864,0.00773589,0.0818,0.000609437099275745,0.0002,11.18407026,13.7116530209455,16.68819577,35.4211353236449
Fragment,0.001553735,0.0879068192107053,0.0101491410970138,0.013368984,0.0914,0.000767722968617132,0.0002,21.23912323,16.9944844912645,6.140188967,33.0287026988814
Fragment,0.001254669,0.0443114415037606,0.00636711012365845,0.007533333,0.058,0.000305593725120414,0.0002,9.664456105,8.60940791318447,15.61551181,60.1385262175421
Fragment,0.001543662,0.0793352663891255,0.00958586857824026,0.008774576,0.086,0.000682104290895746,0.0002,13.84967451,15.9472366856131,14.16124594,37.8712064580701
Fragment,0.001756348,0.0722279299163795,0.0103192256048393,0.010498688,0.0918,0.000783416360754842,0.0002,18.85414369,19.5325720043448,11.25491253,39.5599591905722
Fragment,0.001273567,0.0489875807777533,0.00626649577652887,0.005050505,0.0574,0.000297787133038066,0.0002,6.576848346,8.60098726673249,35.26580137,60.8244068454598
Fragment,0.001340718,0.0683668199216447,0.00752654545168876,0.008067769,0.0684,0.00042612005265828,0.0002,11.05992249,10.8751407085907,14.54896286,47.5787943455153
Fragment,0.001460707,0.113655451426952,0.0100294117459548,0.009458571,0.0902,0.000748525774695649,0.0002,14.12699412,15.7884802332629,11.53223488,31.8590069004768
Fragment,0.001401742,0.082059449697783,0.00908015342053068,0.012746973,0.082,0.000616242911048358,0.0002,18.26990611,13.7171228695967,6.093341488,36.2830297574653
Fragment,0.001333964,0.0403310903939104,0.00647512766479888,0.007447366,0.0586,0.000313954363651804,0.0002,10.1579917,9.30881074545915,16.98791773,65.9490263580904
Fragment,0.001861531,0.107220069443889,0.0107501835406929,0.008333333,0.0956,0.000849841025235939,0.0002,15.86171543,21.5669091126696,18.93364591,38.5640796711452
Fragment,0.001665586,0.0456315373804487,0.00858894515925806,0.011255167,0.0756,0.000536377817842268,0.0002,19.16814518,15.4173115131672,9.286767251,57.2803892450498
Fragment,0.002097134,0.0898614867757904,0.0122178703556096,0.009708738,0.1072,0.00108202428812743,0.0002,20.81853206,27.6136267302449,15.71455677,36.6633486047173
Fragment,0.001676401,0.0558038712491293,0.00887713799839702,0.011342228,0.0782,0.000573526596319545,0.0002,19.44184885,16.0380897143189,9.204130848,53.8818867597217
Fragment,0.001678548,0.0704714414095899,0.00915538003404938,0.007246084,0.0812,0.000614560183912145,0.0002,12.4365035,16.5619663262217,22.58023595,48.7151555846978
Fragment,0.001949671,0.0512871107064204,0.010200888794096,0.009470987,0.0892,0.000751566351745524,0.0002,18.88068462,21.4338951095111,15.35226269,50.2494910725904
Fragment,0.001758304,0.105668657626454,0.0118314699300957,0.016420361,0.1044,0.00102085973385897,0.0002,29.52146189,22.4199388883242,4.606065359,31.6345311906236
Fragment,0.001528301,0.0483983615783228,0.00802627528841982,0.008992806,0.0714,0.000473792494337256,0.0002,14.05288058,13.2197945145644,13.34811919,56.409236671238
Fragment,0.001854533,0.0726679034915195,0.0104018387834352,0.010557071,0.092,0.000790905738875852,0.0002,20.01884723,20.7896146849966,11.75300968,42.2563302467293
