Shape,ESD,CSF,Wt_Calc,Wt_Meas,Time,Distance,timestep,Re_Meas,Re_Calc,Cd_Meas,Cd_Calc
Fragment,0.001528301,0.0483983615783228,0.00128098203953135,0.008992806,0.0122,1.28865128772666e-05,0.0002,14.05288058,2.10986026904466,13.34811919,71.6580739639063
Fragment,0.001854533,0.0726679034915195,0.00201454376865962,0.010557071,0.0192,3.20077981681754e-05,0.0002,20.01884723,4.02636395241872,11.75300968,50.3754832679128
Fragment,0.002125587,0.0753086317329911,0.00212763803711867,0.015029496,0.02,3.52039371325304e-05,0.0002,32.66513317,4.87391989676363,6.646477893,50.7610215853494
Fiber,0.001013252,0.160892412530852,0.00774878452899371,0.023337223,0.0152,9.99753879343648e-05,0.0002,24.1784231,11.496224003774,10.51261591,26.1481432762188
Fiber,0.001115229,0.105991518073727,0.00682679777705414,0.020833333,0.0134,7.74860080129229e-05,0.0002,23.75657386,11.1476995631986,14.51903878,33.0097957015396
Fiber,0.000953507,0.0264258750482728,0.00225639010964474,0.019379845,0.0044,8.06653847466173e-06,0.0002,18.89449762,3.15022980618068,14.34547059,95.5278003776726
Fiber,0.001606718,0.0610131429322852,0.00612570569430464,0.022075055,0.0116,5.9812584331609e-05,0.0002,36.26623957,14.4111935109348,18.63062729,48.2564282259579
Fiber,0.001139708,0.0804426690196195,0.00360684056050708,0.01552795,0.0072,2.16563356196915e-05,0.0002,18.09543624,6.01900500969046,26.70896168,55.0116568493609
Fiber,0.00127934,0.0906309833697501,0.00778802261273078,0.024479804,0.0148,9.7530638381175e-05,0.0002,32.02248924,14.5887252681997,12.06317468,34.4813866013818
Fiber,0.001166456,0.0384028262485808,0.00315200327945832,0.015686275,0.006,1.55879525030638e-05,0.0002,18.70894923,5.38343142400447,26.78676757,74.5592858174767
Fiber,0.001132822,0.101822681080993,0.00474853460073122,0.019029496,0.0092,3.66516279598855e-05,0.0002,22.04195158,7.87635794651164,17.67659252,44.6757364725738
Fiber,0.00139375,0.0650769201262723,0.00497507501300498,0.021762786,0.0094,3.91387822360767e-05,0.0002,31.01418897,10.1528665283292,16.62827972,52.3341736255027
Fiber,0.000849713,0.0530229679737175,0.00178707095294011,0.007996801,0.0034,4.8305849387414e-06,0.0002,6.94783527,2.22340317622717,75.08115532,94.0192872446861
Fiber,0.001122332,0.143028233943849,0.00622221568916916,0.015686275,0.0124,6.52525944127388e-05,0.0002,18.00123761,10.2251707845835,25.77349278,30.1264077991911
Fiber,0.001254411,0.0965182890396402,0.00752144831040527,0.024783147,0.0144,9.16391992268271e-05,0.0002,31.78759208,13.8148283179892,11.54033973,33.8718039627341
