Shape,ESD,CSF,ASF,Wt,Wt_Meas,Time,Distance,Timestep,Re_Meas,Re_Calc,Cd_Meas,Cd_Calc
Fragment,0.002021166,0.195021366732895,0.861398256623794,0.0226455879981973,0.037243948,0.0885,0.00172932976858714,0.0001,48.62484634,35.6658048764531,3.932409484,2.95819470725255
Fragment,0.002182857,0.265850343081488,1.53470679922147,0.0230187374629655,0.034843206,0.0899,0.00178543223468866,0.0001,49.1296891,39.1537378811883,4.85240821,3.06240479220867
Fragment,0.002329768,0.130855256526302,0.175838658898535,0.0298509310761382,0.034482759,0.1167,0.0030055925493255,0.0001,51.89377308,54.1922273293516,5.287822458,1.5385705913434
Fragment,0.002117852,0.134588424310743,0.36725411613889,0.025478450523117,0.029368576,0.0995,0.00218708149074513,0.0001,40.1771498,42.0470047339428,6.626711992,2.18882427603715
Fragment,0.002273014,0.16659260114386,0.421801629304695,0.0285549582492076,0.034467532,0.1116,0.00274939581899301,0.0001,50.60726401,50.576652768586,5.163568008,1.92971165915017
Fragment,0.002436774,0.199939784530085,0.566326013330937,0.029126024539781,0.03968254,0.1138,0.00285950811579417,0.0001,62.46191836,55.3048102810882,4.176231488,1.89738424897278
Fragment,0.002423198,0.134230751103771,0.223719400965235,0.033181748050256,0.034013605,0.1297,0.00371283950251141,0.0001,53.24051475,62.6548373449106,5.65264693,1.42965565774679
Fragment,0.00226653,0.118843000909657,0.504863020727526,0.0255102418247775,0.027855153,0.0997,0.00219447056147695,0.0001,40.78192505,45.0549478071682,7.88349308,2.19858168644432
Fragment,0.002482053,0.122707246316342,0.444130855632315,0.0300465594339918,0.031397174,0.1174,0.00304316409805412,0.0001,50.33872398,58.1128591926617,6.795135721,1.7375009851091
Fragment,0.002614716,0.151271901409957,0.257421661191139,0.0386515456402362,0.044345898,0.1511,0.00503822721799354,0.0001,74.89943331,78.7513184907391,3.588275612,1.21583922598034
Fragment,0.00251205,0.163366798250134,0.301980533731879,0.035690788959303,0.044345898,0.1395,0.00429515819324194,0.0001,71.95855078,69.8635856289223,3.447384064,1.38460069710002
Fragment,0.002440144,0.143672938321042,0.559483113592912,0.0289163946277579,0.040194093,0.113,0.00281905518557728,0.0001,63.35463015,54.9826974738231,4.07623571,1.90209376580898
Fragment,0.001413932,0.0945662100959202,0.396986441699474,0.00469999679347035,0.00773589,0.0516,0.000203944440853777,0.0001,11.18407026,7.16189321365962,16.68819577,9.60965519260933
Fragment,0.001553735,0.0879068192107053,0.416211796290678,0.00583093319529432,0.013368984,0.0641,0.000314120291586565,0.0001,21.23912323,9.76375269688437,6.140188967,7.50479230738474
Fragment,0.001254669,0.0443114415037606,0.159131058673469,0.00367834083494052,0.007533333,0.0403,0.000124762987651484,0.0001,9.664456105,4.97373786171147,15.61551181,10.8853743548338
Fragment,0.001543662,0.0793352663891255,0.22706731349105,0.00587129806209827,0.008774576,0.0645,0.000318221798484049,0.0001,13.84967451,9.76760520800411,14.16124594,6.67189509105164
Fragment,0.001756348,0.0722279299163795,0.360878638941399,0.00654539839055683,0.010498688,0.072,0.000395960535405004,0.0001,18.85414369,12.3893468615239,11.25491253,5.99481161158354
Fragment,0.001273567,0.0489875807777533,0.262414389484607,0.00333059377885033,0.005050505,0.0365,0.000102380389585864,0.0001,6.576848346,4.57135785359421,35.26580137,12.8590819822404
Fragment,0.001340718,0.0683668199216447,0.213948497854077,0.00414470084848074,0.008067769,0.0455,0.000158677963838407,0.0001,11.05992249,5.9886976318106,14.54896286,9.88576206435858
Fragment,0.001460707,0.113655451426952,0.160562941670286,0.00584896067223042,0.009458571,0.0643,0.000316072777825926,0.0001,14.12699412,9.20753901602339,11.53223488,6.55128249596121
Fragment,0.001401742,0.082059449697783,0.182336238935889,0.00542312125362472,0.012746973,0.0596,0.000271698981901429,0.0001,18.26990611,8.19255106466517,6.093341488,7.39575830764895
Fragment,0.001333964,0.0403310903939104,0.108706655855935,0.00401940487426336,0.007447366,0.0441,0.000149154333360352,0.0001,10.1579917,5.77840024487854,16.98791773,8.93151456911989
Fragment,0.001861531,0.107220069443889,0.500036230008799,0.00598908948613741,0.008333333,0.0658,0.000331131191190897,0.0001,15.86171543,12.0152505421173,18.93364591,6.54957441919498
Fragment,0.001665586,0.0456315373804487,0.0664253122001048,0.00660837234029628,0.011255167,0.0726,0.000402996139218858,0.0001,19.16814518,11.862147571815,9.286767251,4.47814174830658
Fragment,0.002097134,0.0898614867757904,0.574667358398437,0.00780379163979828,0.009708738,0.0858,0.000562234796506082,0.0001,20.81853206,17.6373609434361,15.71455677,4.89776437484938
Fragment,0.001676401,0.0558038712491293,0.068737239590067,0.00656907392764483,0.011342228,0.0722,0.000398431659484686,0.0001,19.44184885,11.8681715898283,9.204130848,4.50600867914652
Fragment,0.001678548,0.0704714414095899,0.129254305822421,0.00603310111282103,0.007246084,0.0663,0.000336105963948202,0.0001,12.4365035,10.9138033704362,22.58023595,5.45767254551403
Fragment,0.001949671,0.0512871107064204,0.163872858547694,0.00787711492127108,0.009470987,0.0866,0.000572787558540212,0.0001,18.88068462,16.5512298385027,15.35226269,4.048924198594
Fragment,0.001758304,0.105668657626454,0.149531322124276,0.00805112144509783,0.016420361,0.0886,0.000599034418025229,0.0001,29.52146189,15.2564010936983,4.606065359,4.25507868542178
Fragment,0.001528301,0.0483983615783228,0.0720660377535037,0.0057099286912543,0.008992806,0.0627,0.000300845146621177,0.0001,14.05288058,9.40462185493492,13.34811919,5.51265395351443
Fragment,0.001854533,0.0726679034915195,0.372462868476434,0.00663784815654543,0.010557071,0.073,0.000407095451265599,0.0001,20.01884723,13.2667222002955,11.75300968,5.69965642877904
Fragment,0.002125587,0.0753086317329911,0.18988125,0.00858783336626762,0.015029496,0.0945,0.000681400741477897,0.0001,32.66513317,19.6727127376543,6.646477893,3.61118388820174
Fiber,0.001013252,0.160892412530852,1.64055308641975,0.0170765302714297,0.023337223,0.0405,0.000602988589959656,0.0001,24.1784231,25.3350207988141,10.51261591,4.44705892955521
Fiber,0.001115229,0.105991518073727,3.91349480968858,0.0163525552573637,0.020833333,0.0388,0.000553241510377159,0.0001,23.75657386,26.702617984732,14.51903878,5.03827549563378
Fiber,0.000953507,0.0264258750482728,2.97407847800238,0.0099764328710649,0.019379845,0.0236,0.000205317798986885,0.0001,18.89449762,13.9284674469423,14.34547059,8.18538608498102
Fiber,0.001606718,0.0610131429322852,4.88917769376182,0.0236865116879488,0.022075055,0.0562,0.00116043639286378,0.0001,36.26623957,55.7243394587856,18.63062729,2.8620845054178
Fiber,0.001139708,0.0804426690196195,7.80844811753903,0.0114523262998254,0.01552795,0.0271,0.000270611201201818,0.0001,18.09543624,19.1113547202563,26.70896168,7.59516937021167
Fiber,0.00127934,0.0906309833697501,1.62589388696655,0.0237215557784557,0.024479804,0.0563,0.00116427073163608,0.0001,32.02248924,44.4358314548885,12.06317468,2.78899058940777
Fiber,0.001166456,0.0384028262485808,0.759355029585799,0.0167552745958793,0.015686275,0.0397,0.000579886154811938,0.0001,18.70894923,28.6169980739302,26.78676757,3.46368507525919
Fiber,0.001132822,0.101822681080993,0.511728415176977,0.0191104648818081,0.019029496,0.0453,0.000754664444993005,0.0001,22.04195158,31.6983816249718,17.67659252,2.94856996012195
Fiber,0.00139375,0.0650769201262723,1.27999643397859,0.0223110341379614,0.021762786,0.053,0.00103102788194285,0.0001,31.01418897,45.5311630718306,16.62827972,2.60967340110253
Fiber,0.000849713,0.0530229679737175,0.899173760614416,0.00881535343824421,0.007996801,0.0208,0.00015986727652842,0.0001,6.94783527,10.9677149650444,75.08115532,7.91271270988512
Fiber,0.001122332,0.143028233943849,19.2168739859383,0.0112018819801433,0.015686275,0.0265,0.000258829469480081,0.0001,18.00123761,18.4084194566081,25.77349278,9.32657516000324
Fiber,0.001254411,0.0965182890396402,2.72538789770141,0.0208688770451112,0.024783147,0.0495,0.000900540299860199,0.0001,31.78759208,38.3303775641985,11.54033973,3.4832374929195
Fiber,0.000643719,0.0290840491762431,0.498164799538107,0.00621045879963227,0.010559662,0.0146,7.90653014551558e-05,0.0001,6.950359757,5.85361528604701,32.62027119,11.8650826115989
Fiber,0.000943625,0.0200220957343447,3.90082908163265,0.0080339527046399,0.013333333,0.019,0.000133152668897834,0.0001,12.86469571,11.100252868253,29.99256812,10.4086273965982
Fiber,0.00116318,0.119379934430812,8.49802882269953,0.0173404442847819,0.018796992,0.0411,0.000621314517545069,0.0001,22.3561133,29.5332546338479,18.60208157,5.38612991066816
Fiber,0.001431618,0.0439150290920783,1.36143641110342,0.0208264257646859,0.017761989,0.0494,0.000896895872979924,0.0001,26.00038411,43.6562126304251,25.6410198,2.73452031643476
Fiber,0.0014051,0.0436389604120962,1.14031364836189,0.0213731092944652,0.020639835,0.0507,0.00094465409100266,0.0001,29.65340679,43.9722920300033,18.63744115,2.62655926036857
Fiber,0.001228451,0.0385709927742405,0.896413229128927,0.0164729216737948,0.018198362,0.0391,0.000561649447320935,0.0001,22.85868108,29.6300670875581,20.9596779,3.47528605069214
Fiber,0.001204416,0.0840716054670816,10.9320987654321,0.0135297546074017,0.020408163,0.032,0.000377408655252677,0.0001,25.13284292,23.860008782134,16.34030666,6.74676350839167
Fiber,0.001078273,0.045175818450955,4.2990234375,0.0120606327444159,0.017777778,0.0285,0.000299629396129958,0.0001,19.6005093,19.0415802255075,19.27814676,6.78690049800567
Film,0.00130241,0.048169199186071,0.0725785982280815,0.010676922397533,0.01532567,0.0422,0.000388842505935054,0.0001,12.89341394,10.8016712794623,14.68958325,4.92260330937217
Film,0.000945978,0.0223643536534301,0.149171370372359,0.00525342964274403,0.008028904,0.0207,9.39490473943621e-05,0.0001,4.906118905,3.86030042784508,38.87489834,13.2575488499995
Film,0.001036934,0.0185341882204163,0.0398587813596627,0.0063688954873804,0.009560229,0.0251,0.000138037745410625,0.0001,6.40353938,5.12994117714288,30.05488976,8.11586549093746
Film,0.001172154,0.0275033743897306,0.161826499508406,0.00716143445111289,0.010012931,0.0282,0.000174314035876145,0.0001,7.581350708,6.52051417475821,30.9715526,8.7290304533472
Film,0.001073998,0.0251990279684804,0.239643460991951,0.00630166104103455,0.009225092,0.0248,0.000134922191919658,0.0001,6.399926463,5.25721405315746,33.43203644,11.2551712325698
Film,0.000938224,0.0213265269533733,0.026191623045009,0.0060791308849897,0.008853475,0.0239,0.00012542619354573,0.0001,5.365632754,4.43042287053691,31.70878865,8.44698090787692
Film,0.001010671,0.0183347474356736,0.0317894180573449,0.00659646938444473,0.009157509,0.026,0.000148086455862889,0.0001,5.978440055,5.17867317562047,31.92682966,7.70758470564641
Film,0.000897379,0.0343755488451446,0.100664183975122,0.00465242200958158,0.008949774,0.0183,7.35637529201889e-05,0.0001,5.187864059,3.24303885528168,29.67921557,14.1904199319957
Film,0.000823015,0.0209671757639281,0.0843771167332394,0.0037930453084469,0.007160412,0.0149,4.88606317658685e-05,0.0001,3.806680427,2.42489495118958,42.52383995,17.4425511484912
Film,0.000756879,0.0257800383351599,0.0658191072474213,0.00404373267803463,0.00697107,0.0159,5.55794719882772e-05,0.0001,3.408210381,2.37742071000594,41.25988886,16.8977851501297
Film,0.001130627,0.0143233734957769,0.06144,0.006255952490736,0.008420738,0.0246,0.000132848979263167,0.0001,6.149927761,5.49426930245805,42.23957696,8.3380793824434
Film,0.001356902,0.0116751017316804,0.0316495402920497,0.00830001275174307,0.008932711,0.0327,0.000234212813032377,0.0001,7.829468183,8.74831456068879,45.0487134,4.99075728045397
Film,0.001447857,0.0124159703336139,0.0326105397337784,0.00907209145631353,0.009277492,0.0358,0.000280293615834225,0.0001,8.676746242,10.2030552442196,44.56204274,4.41990512945634
Film,0.001788325,0.0211708167511635,0.0336994487228044,0.0159863187786193,0.015710919,0.0632,0.000871527364071131,0.0001,18.14883272,22.2071110819997,19.19304682,2.33746036438064
Film,0.001224851,0.0125814610362707,0.0204761613877106,0.00821810194198965,0.009066183,0.0324,0.000229803355964035,0.0001,7.173124009,7.81901297028665,39.4761579,5.03387573918937
Film,0.001874491,0.0434160081290088,0.1736008382643,0.0172071986334528,0.019880716,0.0681,0.0010109159264658,0.0001,24.07221712,25.0547849754199,12.56377205,2.90552314829158
Film,0.001748718,0.0298420743446279,0.071640464977854,0.0129594676397968,0.013218771,0.0512,0.00057243917980194,0.0001,14.93177733,17.6037053274927,26.51174434,3.27808166710744
Film,0.001980079,0.0134642315771924,0.0423265603056227,0.0167885664287304,0.014164306,0.0664,0.000961624332999389,0.0001,18.11667235,25.8222023175408,26.14523406,2.15635171970095
Film,0.001965935,0.0256010102927596,0.0748485331632653,0.0173566898870437,0.015452251,0.0687,0.00102869392347566,0.0001,19.62282512,26.5053294574252,21.81153854,2.35650133978183
Film,0.001470483,0.0155493260357608,0.0384140914971881,0.0112204489159235,0.012091898,0.0443,0.000428868450304598,0.0001,11.48564124,12.81643942279,26.64230381,3.7779028000424
Film,0.000967263,0.00567731939183674,0.0316539795504707,0.0055054522818644,0.00664697,0.0171,8.16852042434072e-05,0.0001,4.153065273,4.41083250555166,80.83183539,8.79468775570483
Film,0.000625814,0.00928665958310461,0.0298537573823664,0.00344326416105235,0.005163956,0.0106,3.16785711144878e-05,0.0001,2.087508381,1.7848371836588,86.64941067,18.3806831048548
Film,0.000697517,0.00794968205678084,0.0168716347397146,0.00427540811073914,0.005817336,0.0132,4.896179332891e-05,0.0001,2.621075736,2.47010469917233,76.10130104,12.57863674778
Film,0.00074577,0.00999245482903146,0.0312211387591143,0.00453764604720507,0.006118079,0.0141,5.55501167801451e-05,0.0001,2.947274458,2.80297041408687,73.56313628,12.7632079994628
Film,0.000722449,0.010860256667736,0.0723611430777569,0.00435171246900644,0.005899705,0.0135,5.10016232997105e-05,0.0001,2.753203044,2.60405633336141,76.63589437,15.9618072143651
Film,0.000788476,0.00695688471649791,0.0116270359826801,0.00589826938013446,0.006830836,0.0183,9.36222965206602e-05,0.0001,3.479068185,3.85208685019781,62.39160874,8.10359653358932
Film,0.000836086,0.00633914708132321,0.0150690513750629,0.00478620797368796,0.005132153,0.0148,6.14463649526205e-05,0.0001,2.771733257,3.31455710476486,117.2026806,9.64892163819983
Film,0.000656389,0.00922300864777753,0.0561348962388252,0.00348042556104004,0.004539265,0.0107,3.23145042944292e-05,0.0001,1.924629778,1.89224180153894,117.618483,19.7905604690061
Film,0.000641466,0.0112522013393101,0.0317375263601767,0.00381213248637834,0.005502063,0.0118,3.90579944189694e-05,0.0001,2.279814636,2.02546440835222,78.23618725,16.7519782191574
Film,0.000808196,0.00741861673206967,0.0190127719515233,0.00494170508923393,0.006805036,0.0153,6.55918396869712e-05,0.0001,3.552611345,3.30808384956695,64.43789593,10.109435795753
Film,0.001112342,0.0106031251826439,0.0276508400292184,0.00834797785847118,0.008503401,0.026,0.000188227910521081,0.0001,6.109864469,7.69135067054715,56.79870361,5.4084664326052
Film,0.001091642,0.0138611083160537,0.0218550776170357,0.00898013088869927,0.00856898,0.028,0.00021806598721001,0.0001,6.042409009,8.1198104563927,54.8918122,4.94105157279915
Film,0.001096891,0.0611262058652282,0.457466918714556,0.00469443275289832,0.007538636,0.0146,5.9508646448814e-05,0.0001,5.341419703,4.26510358972794,71.2628765,15.1654136135612
Film,0.001142018,0.00463712585471378,0.00793519422836902,0.00762668124144389,0.006928904,0.0238,0.000157486489996286,0.0001,5.111380241,7.21425572554796,87.82727907,4.4783894305063
Film,0.001132298,0.00564446175617915,0.0105503071666646,0.00866468252464736,0.008421053,0.027,0.000202885151962097,0.0001,6.159250987,8.12636609019294,58.95404901,4.28840914651668
Film,0.000960498,0.0065147011520963,0.0158545010096716,0.00613717728960957,0.007412898,0.0191,0.000101709960209833,0.0001,4.599231619,4.88256599916231,64.53658963,7.07261983566324
Film,0.001453873,0.00769063045859797,0.0237339932320627,0.0114721361711021,0.00911577,0.0358,0.000356100026985466,0.0001,8.560921582,13.8150910947654,64.59892385,3.23449509709672
Film,0.001312777,0.038718372041844,0.0995470708063892,0.00595358347450911,0.006785004,0.0185,9.55528540998566e-05,0.0001,5.753628419,6.47369739149922,105.2873854,7.9928434332714
Film,0.001096891,0.00634608923266282,0.00858110187750077,0.00789865190228355,0.006874283,0.0246,0.000168523457690025,0.0001,4.870700115,7.17628100256453,85.70259537,4.56664971074835
Film,0.001080991,0.00492837454896964,0.0190309809756616,0.00690850013569129,0.00669344,0.0215,0.000128843804697625,0.0001,4.673823219,6.18569976638873,89.08589669,6.02472275012708
