Shape,ESD,CSF,Wt,Wt_Meas,Time,Distance,Timestep,Re_Meas,Re_Calc,Cd_Meas,Cd_Calc
Fragment,0.002904201,0.246427092654357,0.00690784718610435,0.04784689,0.018,0.000104698843539854,0.0002,89.75962839,15.6163625706102,3.402631649,4.65732332509818
Fragment,0.001740289,0.254488461543747,0.00417387042396605,0.03327787,0.0106,3.71420846652831e-05,0.0002,37.4091264,5.66013488904297,4.241101031,8.39619996198317
Fragment,0.001925098,0.257537815659095,0.00448088827866205,0.040968577,0.0114,4.28914295014693e-05,0.0002,50.94532483,6.72176619582371,3.095418183,4.89899099506538
Fragment,0.001806142,0.187543972882726,0.00406054624243052,0.027390244,0.0104,3.55107872469802e-05,0.0002,31.95570988,5.71482316039275,6.497232288,8.79243386546605
Fragment,0.001619626,0.214639328769005,0.00419101523342157,0.026075619,0.0106,3.7265296156905e-05,0.0002,27.28035675,5.28932707133173,6.428561056,9.36977507644078
Fragment,0.00167143,0.202405190566132,0.00395136311799076,0.027777778,0.01,3.31539976242925e-05,0.0002,29.99067677,5.14637677355441,5.846034733,11.6265783655858
Fragment,0.001826392,0.253169666550495,0.00430078612694138,0.033167496,0.011,3.97662137746488e-05,0.0002,39.12977386,6.12080136654681,4.480607591,7.11186192750255
Fragment,0.001937634,0.248310434563996,0.00456576787123687,0.03649635,0.0116,4.44573599011123e-05,0.0002,45.67954529,6.89369425301358,3.925916726,6.34975009685088
Fragment,0.001899524,0.234553828848177,0.00415875900644294,0.035523979,0.0106,3.70332951427323e-05,0.0002,43.58801544,6.15566508866366,4.062280579,7.77206120645753
Fragment,0.002021166,0.195021366732895,0.00455645148633081,0.037243948,0.0116,4.43839852612916e-05,0.0002,48.62484634,7.17621064436198,3.932409484,7.83442305181654
Fragment,0.002182857,0.265850343081488,0.00462259942762553,0.034843206,0.0118,4.58265337048141e-05,0.0002,49.1296891,7.8628137885571,4.85240821,8.1870874606159
Fragment,0.002329768,0.130855256526302,0.00605073727201789,0.034482759,0.0156,7.94123946361967e-05,0.0002,51.89377308,10.9846801400941,5.287822458,8.60155200813081
Fragment,0.002117852,0.134588424310743,0.00516421624496673,0.029368576,0.0132,5.72722282277504e-05,0.0002,40.1771498,8.52248941521016,6.626711992,8.46531320514301
Fragment,0.002273014,0.16659260114386,0.00543554111136223,0.034467532,0.014,6.40206492938731e-05,0.0002,50.60726401,9.62745149194433,5.163568008,6.64292711055031
Fragment,0.002436774,0.199939784530085,0.00562927278756326,0.03968254,0.0144,6.81052525844008e-05,0.0002,62.46191836,10.6889240277698,4.176231488,6.81108350073535
Fragment,0.002423198,0.134230751103771,0.00612752881483992,0.034013605,0.0158,8.14516664962747e-05,0.0002,53.24051475,11.5701957786726,5.65264693,7.33190045680822
Fragment,0.00226653,0.118843000909657,0.00532775958157864,0.027855153,0.0136,6.08578981878299e-05,0.0002,40.78192505,9.4096297293434,7.88349308,9.37155028312839
Fragment,0.002482053,0.122707246316342,0.0058610322596682,0.031397174,0.015,7.38655733169576e-05,0.0002,50.33872398,11.3357851563005,6.795135721,8.89723637735017
Fragment,0.002614716,0.151271901409957,0.00647996072632888,0.044345898,0.0168,9.1673660098045e-05,0.0002,74.89943331,13.2027178347916,3.588275612,5.28503609479677
Fragment,0.00251205,0.163366798250134,0.00615119653872338,0.044345898,0.0158,8.17068195083173e-05,0.0002,71.95855078,12.0407718247264,3.447384064,6.38516642686097
Fragment,0.002440144,0.143672938321042,0.00564316454772038,0.040194093,0.0146,6.93682152574947e-05,0.0002,63.35463015,10.7301208576144,4.07623571,9.56190132180107
Fragment,0.001413932,0.0945662100959202,0.00207173674075747,0.00773589,0.0154,2.63358797077925e-05,0.0002,11.18407026,3.15692923976754,16.68819577,16.0822160051068
Fragment,0.001553735,0.0879068192107053,0.00224765621869263,0.013368984,0.0166,3.07277798677624e-05,0.0002,21.23912323,3.76364446854572,6.140188967,14.2688832689409
Fragment,0.001254669,0.0443114415037606,0.00202924548814782,0.007533333,0.015,2.51030862785299e-05,0.0002,9.664456105,2.74388251878002,15.61551181,27.8803730430411
Fragment,0.001543662,0.0793352663891255,0.00236937789866562,0.008774576,0.0176,3.43644315296915e-05,0.0002,13.84967451,3.94174297709991,14.16124594,15.9813521326041
Fragment,0.001756348,0.0722279299163795,0.00254904684949515,0.010498688,0.019,3.99096794350847e-05,0.0002,18.85414369,4.82492030282417,11.25491253,18.0877358719844
Fragment,0.001273567,0.0489875807777533,0.00196004004091782,0.005050505,0.0146,2.36481549747651e-05,0.0002,6.576848346,2.69022433516394,35.26580137,40.2130398693222
Fragment,0.001340718,0.0683668199216447,0.00209521341677056,0.008067769,0.0156,2.69856313284461e-05,0.0002,11.05992249,3.02738366069315,14.54896286,22.879511144522
Fragment,0.001460707,0.113655451426952,0.0023297203711855,0.009458571,0.0174,3.34491636837243e-05,0.0002,14.12699412,3.66748768135158,11.53223488,13.2175847013836
Fragment,0.001401742,0.082059449697783,0.00221608600572485,0.012746973,0.0164,2.99486351569427e-05,0.0002,18.26990611,3.34777647714515,6.093341488,14.8595884952329
Fragment,0.001333964,0.0403310903939104,0.00222681966815807,0.007447366,0.0166,3.05051038544002e-05,0.0002,10.1579917,3.20133346062659,16.98791773,31.1794789933754
Fragment,0.001861531,0.107220069443889,0.0026046011424472,0.008333333,0.0194,4.16228767173608e-05,0.0002,15.86171543,5.22532437714022,18.93364591,19.9953552922559
Fragment,0.001665586,0.0456315373804487,0.00286071428200942,0.011255167,0.0214,5.04303585091628e-05,0.0002,19.16814518,5.13503374606662,9.286767251,17.6410902954099
Fragment,0.002097134,0.0898614867757904,0.00286535791812041,0.009708738,0.0214,5.04943895746887e-05,0.0002,20.81853206,6.47599963795658,15.71455677,19.033055298766
Fragment,0.001676401,0.0558038712491293,0.00286811351593459,0.011342228,0.0214,5.05323614117643e-05,0.0002,19.44184885,5.18174459918453,9.204130848,17.796685815248
Fragment,0.001678548,0.0704714414095899,0.00270127436933984,0.007246084,0.0202,4.49694229130724e-05,0.0002,12.4365035,4.88657106275297,22.58023595,17.8130425949568
Fragment,0.001949671,0.0512871107064204,0.00302684279819766,0.009470987,0.0226,5.63014887312126e-05,0.0002,18.88068462,6.35993905620235,15.35226269,15.4030865808881
Fragment,0.001758304,0.105668657626454,0.00277883059629544,0.016420361,0.0208,4.76317624744934e-05,0.0002,29.52146189,5.26572036425281,4.606065359,9.70715562166382
Fragment,0.001528301,0.0483983615783228,0.00262373362013703,0.008992806,0.0196,4.23838163267267e-05,0.0002,14.05288058,4.32145896730067,13.34811919,18.4492974889259
Fragment,0.001854533,0.0726679034915195,0.00267062322141931,0.010557071,0.0198,4.3505287293343e-05,0.0002,20.01884723,5.33763586400981,11.75300968,20.4878107361538
Fragment,0.002125587,0.0753086317329911,0.00322909532352931,0.015029496,0.0242,6.43323199369743e-05,0.0002,32.66513317,7.39710029211989,6.646477893,15.7774517230198
Fiber,0.001013252,0.160892412530852,0.00427946706519691,0.023337223,0.0064,2.30770251205331e-05,0.0002,24.1784231,6.34908762970418,10.51261591,18.2704393454654
Fiber,0.001115229,0.105991518073727,0.0042942665284504,0.020833333,0.0064,2.31420482445674e-05,0.0002,23.75657386,7.0122471276895,14.51903878,32.3537144396798
Fiber,0.000953507,0.0264258750482728,0.00382175419392877,0.019379845,0.0056,1.79605636724879e-05,0.0002,18.89449762,5.33569258354264,14.34547059,224.633648059836
